72 23.77
111 27.96
111 30.66
132 30.16
132 29.05
166 32.14
166 32.39
220 37.04
220 32.76
220 35.32
220 34.26
220 34.52
220 34.87
220 33.82
220 37.62
220 37.34
308 40.9
308 38.22
308 40.64
308 35.84
308 38.07
308 37.61
308 40.02
308 39.29
308 36.77
308 36.34
308 34.76
308 37.25
308 38.16
308 39.69
308 38.73
308 38.86
308 38.95
308 40.79
308 41.15
308 40.32
308 41.13
308 44.43
308 40.77
308 40.41
308 39.49
308 39.93
308 38.01
308 39.57
308 42.35
308 38.12
308 40.65
308 39.09
308 42.87
308 47.62
333 49.84
333 47.11
333 51.56
333 49.33
333 48.34
333 47.27
333 46.96
333 46.54
333 48.02
333 50.06
333 47.78
476 52.24
476 51.46
476 56.17
476 51.26
476 57.09
476 56.17
476 54.14
476 58.31
476 55.75
476 68.02
476 56.55
476 66.63
476 60.1
476 65.56
691 63.63
727 69.59
727 64.26
727 73.71
727 81.98
727 79.0
745 78.39
745 80.27
745 81.68
802 101.98
802 87.42
802 104.57
802 133.45
802 92.55
802 93.19
802 92.08
802 109.52
802 117.94
1424 131.06
1424 152.36
1424 133.53
1424 165.83
1424 147.69
1424 135.05
1424 136.75
1424 163.35
1424 169.15
1424 160.09
1424 153.51
1424 151.62
1424 176.99
1424 156.27
1424 214.0
1424 216.29
1424 202.87
1424 179.07
1424 194.27
1424 209.06
1424 207.71
1424 218.66
1424 255.71
1424 238.84
1424 262.88
1460 240.71
