64 36 0 0 0 0 0 0 0 0
51 49 0 0 0 0 0 0 0 0
46 54 0 0 0 0 0 0 0 0
46 54 0 0 0 0 0 0 0 0
53 47 0 0 0 0 0 0 0 0
56 44 0 0 0 0 0 0 0 0
60 40 0 0 0 0 0 0 0 0
67 33 0 0 0 0 0 0 0 0
63 37 0 0 0 0 0 0 0 0
60 40 0 0 0 0 0 0 0 0
63 37 0 0 0 0 0 0 0 0
60 40 0 0 0 0 0 0 0 0
59 41 0 0 0 0 0 0 0 0
53 47 0 0 0 0 0 0 0 0
52 48 0 0 0 0 0 0 0 0
58 42 0 0 0 0 0 0 0 0
61 39 0 0 0 0 0 0 0 0
54 46 0 0 0 0 0 0 0 0
51 49 0 0 0 0 0 0 0 0
69 31 0 0 0 0 0 0 0 0
59 41 0 0 0 0 0 0 0 0
55 45 0 0 0 0 0 0 0 0
56 44 0 0 0 0 0 0 0 0
52 48 0 0 0 0 0 0 0 0
59 41 0 0 0 0 0 0 0 0
63 37 0 0 0 0 0 0 0 0
61 39 0 0 0 0 0 0 0 0
64 36 0 0 0 0 0 0 0 0
60 40 0 0 0 0 0 0 0 0
54 46 0 0 0 0 0 0 0 0
59 41 0 0 0 0 0 0 0 0
57 43 0 0 0 0 0 0 0 0
54 46 0 0 0 0 0 0 0 0
61 39 0 0 0 0 0 0 0 0
62 38 0 0 0 0 0 0 0 0
63 37 0 0 0 0 0 0 0 0
68 32 0 0 0 0 0 0 0 0
61 39 0 0 0 0 0 0 0 0
58 42 0 0 0 0 0 0 0 0
56 44 0 0 0 0 0 0 0 0
66 34 0 0 0 0 0 0 0 0
64 36 0 0 0 0 0 0 0 0
65 35 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 100 0 0 0 0 0 0 0 0
0 74 26 0 0 0 0 0 0 0
0 0 100 0 0 0 0 0 0 0
0 0 100 0 0 0 0 0 0 0
0 0 100 0 0 0 0 0 0 0
0 0 100 0 0 0 0 0 0 0
0 0 100 0 0 0 0 0 0 0
0 0 100 0 0 0 0 0 0 0
0 0 100 0 0 0 0 0 0 0
0 0 100 0 0 0 0 0 0 0
0 0 100 0 0 0 0 0 0 0
0 0 97 3 0 0 0 0 0 0
0 0 51 49 0 0 0 0 0 0
0 0 59 41 0 0 0 0 0 0
0 0 56 44 0 0 0 0 0 0
0 0 55 45 0 0 0 0 0 0
0 0 53 47 0 0 0 0 0 0
0 0 53 47 0 0 0 0 0 0
0 0 57 43 0 0 0 0 0 0
0 0 60 40 0 0 0 0 0 0
0 0 60 40 0 0 0 0 0 0
0 0 58 42 0 0 0 0 0 0
0 0 57 43 0 0 0 0 0 0
0 0 54 46 0 0 0 0 0 0
0 0 63 37 0 0 0 0 0 0
0 0 61 39 0 0 0 0 0 0
0 0 59 41 0 0 0 0 0 0
0 0 58 42 0 0 0 0 0 0
0 0 58 42 0 0 0 0 0 0
0 0 52 48 0 0 0 0 0 0
0 0 50 50 0 0 0 0 0 0
0 0 53 47 0 0 0 0 0 0
0 0 47 53 0 0 0 0 0 0
0 0 55 45 0 0 0 0 0 0
0 0 52 48 0 0 0 0 0 0
0 0 58 42 0 0 0 0 0 0
0 0 61 39 0 0 0 0 0 0
0 0 59 41 0 0 0 0 0 0
0 0 55 45 0 0 0 0 0 0
0 0 61 39 0 0 0 0 0 0
0 0 55 45 0 0 0 0 0 0
0 0 56 44 0 0 0 0 0 0
0 0 49 35 16 0 0 0 0 0
0 0 48 26 25 0 0 0 0 0
0 0 45 24 31 0 0 0 0 0
0 0 37 29 34 0 0 0 0 0
0 0 34 35 32 0 0 0 0 0
0 0 34 31 36 0 0 0 0 0
0 0 33 30 37 0 0 0 0 0
0 0 34 32 34 0 0 0 0 0
0 0 32 31 37 0 0 0 0 0
0 0 31 30 38 0 0 0 0 0
0 0 33 32 36 0 0 0 0 0
0 0 32 33 35 0 0 0 0 0
0 0 34 34 31 0 0 0 0 0
0 0 36 33 30 0 0 0 0 0
0 0 35 29 36 0 0 0 0 0
0 0 36 29 36 0 0 0 0 0
0 0 32 30 38 0 0 0 0 0
0 0 33 31 37 0 0 0 0 0
0 0 36 28 36 0 0 0 0 0
0 0 37 29 34 0 0 0 0 0
0 0 36 32 32 0 0 0 0 0
0 0 34 31 35 0 0 0 0 0
0 0 37 28 36 0 0 0 0 0
0 0 35 27 38 0 0 0 0 0
0 0 38 24 38 0 0 0 0 0
0 0 36 26 38 0 0 0 0 0
0 0 35 31 34 0 0 0 0 0
0 0 36 31 34 0 0 0 0 0
0 0 35 33 31 0 0 0 0 0
0 0 34 32 33 0 0 0 0 0
0 0 32 33 35 0 0 0 0 0
0 0 33 34 33 0 0 0 0 0
0 0 33 32 35 0 0 0 0 0
0 0 31 30 38 0 0 0 0 0
0 0 33 31 36 0 0 0 0 0
0 0 35 31 35 0 0 0 0 0
0 0 34 31 34 0 0 0 0 0
0 0 35 30 35 0 0 0 0 0
0 0 34 32 35 0 0 0 0 0
0 0 30 35 34 0 0 0 0 0
0 0 31 36 33 0 0 0 0 0
0 0 34 34 32 0 0 0 0 0
0 0 35 31 35 0 0 0 0 0
0 0 34 33 33 0 0 0 0 0
0 0 33 35 32 0 0 0 0 0
0 0 36 34 30 0 0 0 0 0
0 0 38 31 31 0 0 0 0 0
0 0 35 32 33 0 0 0 0 0
0 0 34 34 31 0 0 0 0 0
0 0 34 31 34 0 0 0 0 0
0 0 31 29 39 0 0 0 0 0
0 0 38 26 35 0 0 0 0 0
0 0 40 22 37 0 0 0 0 0
0 0 37 29 34 0 0 0 0 0
0 0 34 28 38 0 0 0 0 0
0 0 36 27 38 0 0 0 0 0
0 0 34 29 38 0 0 0 0 0
0 0 33 33 35 0 0 0 0 0
0 0 35 32 34 0 0 0 0 0
0 0 38 34 28 0 0 0 0 0
0 0 39 29 32 0 0 0 0 0
0 0 33 26 41 0 0 0 0 0
0 0 37 25 39 0 0 0 0 0
0 0 40 24 36 0 0 0 0 0
0 0 39 26 34 0 0 0 0 0
0 0 39 31 29 0 0 0 0 0
0 0 39 29 32 0 0 0 0 0
0 0 43 29 28 0 0 0 0 0
0 0 38 26 36 0 0 0 0 0
0 0 35 31 35 0 0 0 0 0
0 0 35 33 32 0 0 0 0 0
0 0 35 31 33 0 0 0 0 0
0 0 38 28 34 0 0 0 0 0
0 0 44 25 32 0 0 0 0 0
0 0 40 28 32 0 0 0 0 0
0 0 37 33 30 0 0 0 0 0
0 0 36 31 34 0 0 0 0 0
0 0 41 26 33 0 0 0 0 0
0 0 41 29 29 0 0 0 0 0
0 0 43 27 31 0 0 0 0 0
0 0 37 31 33 0 0 0 0 0
0 0 36 34 30 0 0 0 0 0
0 0 33 34 34 0 0 0 0 0
0 0 34 35 31 0 0 0 0 0
0 0 30 36 34 0 0 0 0 0
0 0 31 33 37 0 0 0 0 0
0 0 36 31 33 0 0 0 0 0
0 0 37 30 34 0 0 0 0 0
0 0 39 30 31 0 0 0 0 0
0 0 36 29 36 0 0 0 0 0
0 0 33 32 35 0 0 0 0 0
0 0 39 28 33 0 0 0 0 0
0 0 35 32 34 0 0 0 0 0
0 0 37 29 35 0 0 0 0 0
0 0 39 28 34 0 0 0 0 0
0 0 38 25 38 0 0 0 0 0
0 0 33 28 40 0 0 0 0 0
0 0 31 33 37 0 0 0 0 0
0 0 35 32 33 0 0 0 0 0
0 0 35 31 33 0 0 0 0 0
0 0 35 29 36 0 0 0 0 0
0 0 33 32 35 0 0 0 0 0
0 0 39 30 31 0 0 0 0 0
0 0 42 27 31 0 0 0 0 0
0 0 42 29 29 0 0 0 0 0
0 0 44 25 31 0 0 0 0 0
0 0 43 28 29 0 0 0 0 0
0 0 41 31 28 0 0 0 0 0
0 0 41 30 29 0 0 0 0 0
0 0 38 35 28 0 0 0 0 0
0 0 36 34 31 0 0 0 0 0
0 0 35 31 35 0 0 0 0 0
0 0 35 33 31 0 0 0 0 0
0 0 36 32 32 0 0 0 0 0
0 0 32 33 35 0 0 0 0 0
0 0 30 36 34 0 0 0 0 0
0 0 31 37 32 0 0 0 0 0
0 0 31 35 33 0 0 0 0 0
0 0 30 36 34 0 0 0 0 0
0 0 32 32 37 0 0 0 0 0
0 0 36 30 34 0 0 0 0 0
0 0 34 32 35 0 0 0 0 0
0 0 31 33 36 0 0 0 0 0
0 0 31 33 35 0 0 0 0 0
0 0 35 29 35 0 0 0 0 0
0 0 37 30 33 0 0 0 0 0
0 0 36 32 32 0 0 0 0 0
0 0 37 33 31 0 0 0 0 0
0 0 39 30 32 0 0 0 0 0
0 0 36 34 31 0 0 0 0 0
0 0 37 30 34 0 0 0 0 0
0 0 36 31 33 0 0 0 0 0
0 0 35 30 34 0 0 0 0 0
0 0 35 32 34 0 0 0 0 0
0 0 34 33 34 0 0 0 0 0
0 0 34 26 40 0 0 0 0 0
0 0 33 28 38 0 0 0 0 0
0 0 33 31 37 0 0 0 0 0
0 0 35 28 38 0 0 0 0 0
0 0 33 27 41 0 0 0 0 0
0 0 31 34 35 0 0 0 0 0
0 0 33 31 36 0 0 0 0 0
0 0 34 33 33 0 0 0 0 0
0 0 32 34 34 0 0 0 0 0
0 0 31 32 37 0 0 0 0 0
0 0 34 27 40 0 0 0 0 0
0 0 32 30 38 0 0 0 0 0
0 0 38 28 34 0 0 0 0 0
0 0 38 32 31 0 0 0 0 0
0 0 38 32 29 0 0 0 0 0
0 0 40 32 29 0 0 0 0 0
0 0 34 31 35 0 0 0 0 0
0 0 33 29 37 0 0 0 0 0
0 0 36 28 37 0 0 0 0 0
0 0 36 29 36 0 0 0 0 0
0 0 41 28 32 0 0 0 0 0
0 0 38 30 33 0 0 0 0 0
0 0 33 34 34 0 0 0 0 0
0 0 39 32 30 0 0 0 0 0
0 0 39 32 29 0 0 0 0 0
0 0 0 54 46 0 0 0 0 0
0 0 0 56 44 0 0 0 0 0
0 0 0 52 48 0 0 0 0 0
0 0 0 51 49 0 0 0 0 0
0 0 0 51 49 0 0 0 0 0
0 0 0 50 50 0 0 0 0 0
0 0 0 50 50 0 0 0 0 0
0 0 0 51 49 0 0 0 0 0
0 0 0 48 52 0 0 0 0 0
0 0 0 47 53 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 100 0 0 0 0 0
0 0 0 0 85 15 0 0 0 0
0 0 0 0 67 33 0 0 0 0
0 0 0 0 52 48 0 0 0 0
0 0 0 0 44 56 0 0 0 0
0 0 0 0 57 43 0 0 0 0
0 0 0 0 52 48 0 0 0 0
0 0 0 0 54 46 0 0 0 0
0 0 0 0 56 44 0 0 0 0
0 0 0 0 59 41 0 0 0 0
0 0 0 0 59 41 0 0 0 0
0 0 0 0 51 49 0 0 0 0
0 0 0 0 58 42 0 0 0 0
0 0 0 0 49 51 0 0 0 0
0 0 0 0 58 42 0 0 0 0
0 0 0 0 61 39 0 0 0 0
0 0 0 0 56 44 0 0 0 0
0 0 0 0 58 42 0 0 0 0
0 0 0 0 57 43 0 0 0 0
0 0 0 0 65 35 0 0 0 0
0 0 0 0 58 42 0 0 0 0
0 0 0 0 47 53 0 0 0 0
0 0 0 0 53 47 0 0 0 0
0 0 0 0 52 48 0 0 0 0
0 0 0 0 52 48 0 0 0 0
0 0 0 0 56 44 0 0 0 0
0 0 0 0 56 44 0 0 0 0
0 0 0 0 58 42 0 0 0 0
0 0 0 0 55 45 0 0 0 0
0 0 0 0 55 45 0 0 0 0
0 0 0 0 54 46 0 0 0 0
0 0 0 0 53 47 0 0 0 0
0 0 0 0 54 46 0 0 0 0
0 0 0 0 55 45 0 0 0 0
0 0 0 0 54 46 0 0 0 0
0 0 0 0 55 45 0 0 0 0
0 0 0 0 56 44 0 0 0 0
0 0 0 0 60 40 0 0 0 0
0 0 0 0 50 50 0 0 0 0
0 0 0 0 54 46 0 0 0 0
0 0 0 0 54 46 0 0 0 0
0 0 0 0 52 48 0 0 0 0
0 0 0 0 56 44 0 0 0 0
0 0 0 0 59 41 0 0 0 0
0 0 0 0 63 37 0 0 0 0
0 0 0 0 59 41 0 0 0 0
0 0 0 0 60 40 0 0 0 0
0 0 0 0 62 38 0 0 0 0
0 0 0 0 59 41 0 0 0 0
0 0 0 0 59 41 0 0 0 0
0 0 0 0 59 41 0 0 0 0
0 0 0 0 55 45 0 0 0 0
0 0 0 0 64 36 0 0 0 0
0 0 0 0 61 39 0 0 0 0
0 0 0 0 56 44 0 0 0 0
0 0 0 0 51 49 0 0 0 0
0 0 0 0 53 47 0 0 0 0
0 0 0 0 54 46 0 0 0 0
0 0 0 0 63 37 0 0 0 0
0 0 0 0 61 39 0 0 0 0
0 0 0 0 57 43 0 0 0 0
0 0 0 0 57 43 0 0 0 0
0 0 0 0 55 45 0 0 0 0
0 0 0 0 47 53 0 0 0 0
0 0 0 0 53 47 0 0 0 0
0 0 0 0 56 44 0 0 0 0
0 0 0 0 53 47 0 0 0 0
0 0 0 0 56 44 0 0 0 0
0 0 0 0 62 38 0 0 0 0
0 0 0 0 60 40 0 0 0 0
0 0 0 0 60 40 0 0 0 0
0 0 0 0 66 34 0 0 0 0
0 0 0 0 61 39 0 0 0 0
0 0 0 0 61 39 0 0 0 0
0 0 0 0 66 34 0 0 0 0
0 0 0 0 58 42 0 0 0 0
0 0 0 0 57 43 0 0 0 0
0 0 0 0 59 41 0 0 0 0
0 0 0 0 61 39 0 0 0 0
0 0 0 0 55 45 0 0 0 0
0 0 0 0 56 44 0 0 0 0
0 0 0 0 52 48 0 0 0 0
0 0 0 0 58 42 0 0 0 0
0 0 0 0 63 37 0 0 0 0
0 0 0 0 61 39 0 0 0 0
0 0 0 0 69 31 0 0 0 0
0 0 0 0 57 43 0 0 0 0
0 0 0 0 59 41 0 0 0 0
0 0 0 0 51 49 0 0 0 0
0 0 0 0 54 46 0 0 0 0
0 0 0 0 60 40 0 0 0 0
0 0 0 0 57 43 0 0 0 0
0 0 0 0 53 47 0 0 0 0
0 0 0 0 69 31 0 0 0 0
0 0 0 0 58 42 0 0 0 0
0 0 0 0 54 46 0 0 0 0
0 0 0 0 50 50 0 0 0 0
0 0 0 0 54 46 0 0 0 0
0 0 0 0 50 50 0 0 0 0
0 0 0 0 50 50 0 0 0 0
0 0 0 0 53 47 0 0 0 0
0 0 0 0 53 47 0 0 0 0
0 0 0 0 54 46 0 0 0 0
0 0 0 0 58 42 0 0 0 0
0 0 0 0 52 48 0 0 0 0
0 0 0 0 49 51 0 0 0 0
0 0 0 0 48 52 0 0 0 0
0 0 0 0 50 50 0 0 0 0
0 0 0 0 55 45 0 0 0 0
0 0 0 0 53 47 0 0 0 0
0 0 0 0 54 46 0 0 0 0
0 0 0 0 52 48 0 0 0 0
0 0 0 0 53 47 0 0 0 0
0 0 0 0 50 50 0 0 0 0
0 0 0 0 49 51 0 0 0 0
0 0 0 0 49 51 0 0 0 0
0 0 0 0 48 52 0 0 0 0
0 0 0 0 55 45 0 0 0 0
0 0 0 0 54 46 0 0 0 0
0 0 0 0 51 49 0 0 0 0
