3 3.0
3 1.7551020408163265
3 1.96
3 1.91
3 1.9
4 1.58
6 1.74
6 1.56
6 1.8
6 1.73
6 2.45
6 1.97
6 2.13
6 2.04
6 2.1
6 2.13
6 1.94
6 2.75
6 2.47
6 2.51
6 3.11
6 2.56
6 2.82
6 1.99
6 2.53
6 2.54
6 2.66
6 2.68
6 2.44
6 3.63
6 2.86
6 2.74
6 3.04
7 2.73
7 2.42
7 2.28
7 2.81
7 2.46
7 3.0606060606060606
7 3.05
7 2.72
7 2.606060606060606
7 2.8686868686868685
7 3.04040404040404
7 3.16
7 3.01
7 3.41
7 3.16
7 3.08
7 3.0
7 2.7676767676767677
7 3.02
7 3.1
7 2.9702970297029703
7 3.07
7 2.95
7 2.5
7 2.98
7 2.83
7 2.9393939393939394
7 3.292929292929293
7 2.5445544554455446
7 2.686868686868687
7 3.04
7 2.36
7 2.86
7 2.485148514851485
7 2.5757575757575757
7 2.84
7 3.45
7 2.6161616161616164
7 3.1717171717171717
7 2.75
7 2.76
7 2.57
7 2.909090909090909
7 2.65
7 2.8
7 3.01
7 2.83
7 3.09
7 2.81
7 2.76
7 3.05
7 2.91
7 2.94
7 2.9207920792079207
7 3.16
7 3.1717171717171717
7 3.121212121212121
7 2.9494949494949494
8 2.9405940594059405
8 2.495049504950495
10 3.31
10 2.94
10 2.85
10 3.34
10 2.95959595959596
10 3.4444444444444446
10 2.72
10 3.14
10 2.99
10 3.36
10 2.78
10 3.3
10 2.91
11 3.09
11 3.03
11 3.64
11 2.9494949494949494
11 3.808080808080808
11 3.7676767676767677
11 2.919191919191919
11 3.37
11 3.0
11 2.71
11 3.06
11 3.484848484848485
11 3.41
11 3.84
11 3.46
11 3.485148514851485
11 3.1584158415841586
11 3.72
11 3.393939393939394
11 3.3
11 3.55
36 3.7676767676767677
36 3.97
36 3.5841584158415842
36 3.366336633663366
36 3.13
36 3.41
36 3.36
36 3.93
36 3.63
36 4.02
36 3.74
36 3.73
36 4.21
36 3.92
36 3.51
36 4.07
36 4.07
36 3.73
36 3.99
36 4.15
36 4.04
36 4.16
36 3.76
36 3.94
36 3.89
36 3.91
36 4.15
36 4.42
36 3.96
36 4.62
36 4.18
36 4.25
36 3.47
36 3.61
36 4.762376237623762
36 4.5049504950495045
36 4.33
36 5.02
36 4.93
36 4.575757575757576
36 4.626262626262626
36 4.14
36 4.93
36 5.18
190 6.48
190 6.69
190 5.99
190 6.37
190 5.514851485148514
190 5.742574257425742
190 5.63
190 6.455445544554456
190 6.09
190 6.34
190 6.03030303030303
190 5.66
190 7.9393939393939394
190 8.92
190 7.72
190 7.37
190 7.89
190 7.51
190 7.9
190 8.05
190 7.58
190 7.93
190 8.56
190 9.18
190 8.24
190 7.82
190 7.564356435643564
190 7.68
190 9.56
190 7.9
190 7.41
190 7.54
190 7.36
190 7.85
190 7.08
190 8.9
190 7.46
190 7.38
190 7.5
190 7.55
190 7.89
190 8.13
190 7.73
190 7.59
190 9.77
190 6.84
190 7.26
190 7.84
190 12.24
190 7.98
190 7.9
190 7.7272727272727275
190 7.4
190 7.42
190 7.12
190 7.3
190 7.42
190 7.2
190 7.89
190 7.67
190 7.07
190 7.455445544554456
190 7.36
190 7.24
190 9.29
190 7.17
190 7.732673267326732
190 8.85
190 7.4
190 8.05
190 9.92
190 7.67
190 7.39
190 7.24
190 9.32
190 9.0
210 9.86
210 9.92
210 12.47
210 10.02
210 10.29
210 15.68
210 10.54
210 15.04
210 10.42
210 10.5
210 8.73
210 8.63
210 12.36
210 17.35
210 16.65
210 19.32
210 12.39
210 14.81
210 9.49
210 11.74
210 13.45
210 11.92
210 11.73
210 10.05
210 12.18
210 15.49
210 13.87
210 19.53
210 11.25
210 16.03
210 17.42
210 25.85
210 20.7
210 13.51
210 11.68
210 11.77
210 13.35
210 18.69
210 20.08
210 12.96
210 11.81
210 14.66
210 14.21
210 11.87
210 14.15
210 11.82
210 18.207920792079207
210 16.277227722772277
210 18.336633663366335
210 19.656565656565657
210 18.32
210 15.707070707070708
210 16.242424242424242
210 22.69
210 18.10891089108911
210 21.91
210 24.75
210 23.71
210 18.96039603960396
210 16.65
210 14.584158415841584
210 14.15
210 14.818181818181818
210 19.939393939393938
210 20.05
210 27.232323232323232
210 22.88888888888889
210 24.93
210 16.653465346534652
210 15.891089108910892
210 16.23
210 22.41
210 20.06
210 22.68
210 24.555555555555557
210 18.61
210 30.45
210 22.54
210 15.52
210 18.21
210 20.828282828282827
210 18.08080808080808
210 28.366336633663366
210 19.87
210 19.53
210 21.02020202020202
210 15.861386138613861
210 23.455445544554454
210 23.207920792079207
210 24.22222222222222
210 18.51
210 19.46
210 20.12121212121212
210 24.32323232323232
210 22.404040404040405
210 33.11
210 29.02
210 30.287128712871286
210 31.7
210 28.53
210 20.05
210 18.45
210 16.46
210 15.74
210 15.11
210 15.64
210 17.37
210 21.65
210 21.66
210 23.99
210 23.76
210 42.59
210 38.554455445544555
210 42.69
210 34.45544554455446
210 32.74747474747475
210 35.55
210 31.71
210 33.97
210 20.64
210 33.83
210 28.94
210 15.74
210 20.72
210 32.0
210 21.54
210 20.3
210 21.43
210 19.29
210 14.02
210 21.27
210 15.29
210 22.34
210 13.54
210 14.94
210 15.41
210 14.58
210 13.38
210 18.87
210 20.11
210 21.12
210 22.51
210 19.61
210 22.25
210 26.22
210 21.41
210 21.55
210 13.79
210 14.61
210 18.42
210 19.97
210 15.0
210 17.67
210 12.78
210 15.6
210 11.52
210 13.27
210 14.95
210 10.58
210 16.6
210 17.15
210 18.02
210 17.59
210 17.27
210 21.72
210 23.2
210 23.43
210 25.68
210 19.71
210 22.24
210 38.29
210 31.828282828282827
210 34.11
210 24.98989898989899
210 34.878787878787875
210 34.292929292929294
210 34.62
210 32.62626262626262
210 35.515151515151516
210 32.23232323232323
210 30.454545454545453
210 36.66
210 40.31
210 42.78
210 31.97979797979798
211 36.83
230 29.43
