NA NA NA NA NA NA NA NA NA NA 828.25 822.6666666666666 830.1428571428571 828.5714285714286 836.0 813.3333333333334 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 868.0 841.2 866.5 867.3333333333334 865.8571428571429 851.8 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 897.5 869.0 896.4285714285714 891.5714285714286 893.875 875.0 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 932.2857142857143 909.1428571428571 915.5 916.6666666666666 915.0 894.6 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 951.1666666666666 950.125 948.8571428571429 943.8571428571429 959.125 931.5 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 978.5555555555555 973.5 NA 965.1428571428571 992.8 963.5 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1005.9 997.1666666666666 NA 997.2222222222222 1020.6363636363636 1001.2 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1040.5555555555557 1040.857142857143 NA 1020.5714285714286 1048.1 1022.8333333333334 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1079.75 1054.75 NA 1064.5 1074.3333333333333 1055.375 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1108.3333333333333 1087.2857142857142 NA 1093.7142857142858 1098.5 1085.0 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1127.5 1115.5 NA 1130.375 1118.142857142857 1130.5 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1167.888888888889 1152.111111111111 NA 1140.0 1126.6 1155.7777777777778 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1196.9 1182.0 NA 1189.875 1150.8333333333333 1179.875 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1222.8181818181818 1210.4285714285713 NA 1223.111111111111 1203.142857142857 1204.857142857143 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1249.5 1251.375 NA 1243.2857142857142 1223.5 1240.875 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1271.3 1276.0 NA 1276.0 1280.0 1271.3333333333333 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1313.090909090909 1301.75 NA 1294.5714285714287 1302.8333333333333 1308.375 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1338.3 1318.0 NA 1327.75 1325.2 1341.111111111111 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1380.75 1362.8333333333333 NA 1366.0 1349.5 1361.75 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1401.6666666666667 1389.0 NA 1391.6666666666667 1382.4285714285713 1395.7777777777778 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1419.625 1410.3333333333333 NA 1433.909090909091 1411.0 1428.875 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1457.0 1443.4285714285713 NA 1465.3333333333333 1452.0 1446.142857142857 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1488.25 1465.8333333333333 NA 1481.7 1490.125 1477.5 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1506.7142857142858 1504.0 NA 1518.6666666666667 1515.142857142857 1506.0 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1541.5555555555557 1531.7142857142858 NA 1532.375 1533.625 1545.0 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1566.4444444444443 1558.1666666666667 NA 1560.5 1574.9 1554.75 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1585.625 1585.875 NA 1605.2222222222222 1595.75 1603.6666666666667 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1638.3333333333333 1627.5714285714287 NA 1631.125 1632.857142857143 1627.875 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1662.8 1651.2 NA 1678.3333333333333 1666.111111111111 1655.2857142857142 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1692.888888888889 1676.8333333333333 NA 1683.5714285714287 1707.5 1691.75 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1714.375 1705.0 NA 1715.8333333333333 1737.909090909091 1719.0 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1749.3333333333333 1736.8333333333333 NA 1727.4 1765.3333333333333 1755.0 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1778.875 1764.6 NA 1753.3333333333333 1797.1818181818182 1782.888888888889 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1801.857142857143 1800.0 NA 1812.4285714285713 1823.7 1808.6 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1848.888888888889 1820.6 NA 1832.125 1844.5 1847.6666666666667 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1883.875 1848.5 NA 1863.7142857142858 1874.5555555555557 1871.875 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1906.7777777777778 1875.4285714285713 NA 1897.75 1899.25 1891.142857142857 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 1935.375 1903.875 NA 1923.142857142857 1933.2222222222222 1921.125 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 1958.111111111111 NA 1948.3333333333333 1960.2727272727273 1971.5454545454545 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 1977.375 NA 1989.875 2003.076923076923 1987.0 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2018.8 NA 2010.0 2033.3333333333333 2018.5555555555557 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2046.0 NA 2037.7142857142858 2068.076923076923 2047.5 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2090.7 NA 2085.3333333333335 2077.6363636363635 2074.7272727272725 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2124.6363636363635 NA 2106.25 2109.1 2129.25 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2144.4 NA 2146.8888888888887 2155.909090909091 2152.181818181818 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2172.375 NA 2180.875 2174.9166666666665 2197.6666666666665 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2198.1428571428573 NA 2199.3333333333335 2217.230769230769 2222.5454545454545 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2240.0 NA 2246.3 2264.4615384615386 2242.3 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2286.6666666666665 NA 2272.5555555555557 2296.9166666666665 2277.0 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2306.125 NA 2307.0 2329.5454545454545 2319.8333333333335 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2339.777777777778 NA 2338.4444444444443 2362.8333333333335 2349.6363636363635 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2390.5 NA 2365.375 2388.090909090909 2378.6 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2405.222222222222 NA 2398.5714285714284 2424.6363636363635 2413.846153846154 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2430.285714285714 NA 2431.375 2458.3076923076924 2447.5 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2466.4444444444443 NA 2466.1111111111113 2483.4545454545455 2488.181818181818 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2503.75 NA 2495.3 2511.3636363636365 2522.0 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2540.2 NA 2522.1111111111113 2543.0 2540.5 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2568.6666666666665 NA 2579.6 2565.0 2574.909090909091 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2592.125 NA 2592.875 2603.2727272727275 2615.076923076923 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2637.1 NA 2630.8888888888887 2641.6 2625.909090909091 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2667.222222222222 NA 2657.9 2679.5555555555557 2664.25 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2689.0 NA 2684.3333333333335 2708.8 2703.181818181818 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2733.090909090909 NA 2717.5 2729.222222222222 2739.6666666666665 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2754.3846153846152 NA NA 2775.3076923076924 2768.6428571428573 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2798.3333333333335 NA NA 2793.0714285714284 2811.5333333333333 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2819.0 NA NA 2841.9285714285716 2832.6 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2858.25 NA NA 2873.866666666667 2858.1666666666665 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2910.2727272727275 NA NA 2904.785714285714 2890.785714285714 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2925.6363636363635 NA NA 2943.625 2931.1428571428573 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2953.5555555555557 NA NA 2978.0 2966.2 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 2986.6 NA NA 3015.4666666666667 2999.8 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3025.181818181818 NA NA 3045.9375 3036.714285714286 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3058.1666666666665 NA NA 3069.5714285714284 3081.5333333333333 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3104.0 NA NA 3096.909090909091 3119.5882352941176 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3131.3 NA NA 3137.846153846154 3154.5555555555557 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3164.4545454545455 NA NA 3188.4285714285716 3177.125 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3205.8333333333335 NA NA 3204.6666666666665 3224.818181818182 3212.3333333333335 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3241.8 NA NA 3233.1 3246.8 3258.3636363636365 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3273.0 NA NA 3276.5555555555557 3261.777777777778 3291.0 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3298.0 NA NA 3298.25 3309.0 3323.4285714285716 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3326.8571428571427 NA NA 3339.3333333333335 3338.181818181818 3355.4615384615386 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3360.25 NA NA 3360.125 3381.090909090909 3379.3076923076924 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3390.714285714286 NA NA 3406.6 3398.8 3414.9166666666665 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3414.5 NA NA 3447.5454545454545 3438.222222222222 3431.076923076923 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3449.2 NA NA 3473.1666666666665 3459.5454545454545 3478.9166666666665 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3477.8333333333335 NA NA 3500.4545454545455 3490.8 3509.846153846154 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3529.5714285714284 NA NA 3541.9166666666665 3525.3636363636365 3518.818181818182 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3554.0 NA NA 3562.090909090909 3553.5 3573.3333333333335 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3590.8888888888887 NA NA 3607.8333333333335 3583.8888888888887 3601.5454545454545 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3635.818181818182 NA NA 3630.4545454545455 3617.5 3617.8 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3670.4545454545455 NA NA 3655.3636363636365 3648.5714285714284 3662.0833333333335 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3687.4 NA NA 3689.3 3677.375 3706.6923076923076 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 3717.625 NA NA 3728.5454545454545 3713.222222222222 3736.25 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3760.0714285714284 3744.0 3773.176470588235 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3804.923076923077 3780.090909090909 3795.6875 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3817.5833333333335 3827.153846153846 3839.866666666667 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3845.3636363636365 3863.3571428571427 3874.214285714286 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3884.75 3895.1666666666665 3908.8125 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3918.3636363636365 3929.153846153846 3941.0666666666666 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3962.0 3955.0 3973.3571428571427 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3988.923076923077 3992.3846153846152 4006.0 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4018.8333333333335 4043.0 4032.1428571428573 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4061.0 4055.0 4074.75 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4113.285714285715 4088.4545454545455 4102.6 4110.285714285715 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4130.333333333333 4132.5 4143.285714285715 4125.125 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4153.111111111111 4173.1 4173.357142857143 4157.5 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4187.6 4202.666666666667 4209.866666666667 4186.0 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4230.181818181818 4241.25 4229.357142857143 4215.125 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4272.2 4256.555555555556 4269.533333333334 4247.666666666667 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4282.888888888889 4281.2 4302.357142857143 4300.857142857143 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4329.7 4314.0 4341.307692307692 4319.875 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4360.666666666667 4369.7 4358.714285714285 4346.714285714285 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4405.545454545455 4400.0 4384.333333333333 4386.0 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4424.9 4413.625 4430.153846153846 4436.7 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4465.111111111111 4447.888888888889 4460.0 4446.666666666667 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4492.4 4479.0 4496.307692307692 4478.5 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4527.545454545455 4515.333333333333 4524.583333333333 4499.375 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4549.222222222223 4538.0 4557.923076923077 4544.777777777777 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4562.25 4563.777777777777 4596.928571428572 4575.8 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4581.714285714285 4617.3 4625.538461538462 4611.777777777777 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4632.222222222223 4645.222222222223 4655.692307692308 4633.875 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4654.7 4690.4 4679.363636363636 4662.777777777777 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4715.818181818182 4714.181818181818 4708.6 4696.0 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4743.416666666667 4740.8 4733.818181818182 4736.428571428572 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4777.461538461538 4772.727272727273 4776.5 4756.666666666667 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4803.692307692308 4801.0 4799.888888888889 4803.0 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4840.5 4829.125 4847.545454545455 4835.555555555556 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4878.571428571428 4867.888888888889 4866.1 4866.625 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4908.733333333334 4898.75 4901.111111111111 4887.0 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4948.214285714285 4919.285714285715 4936.2 4923.25 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4975.642857142857 4950.333333333333 4957.666666666667 4967.0 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4999.333333333333 4985.428571428572 4986.3 5008.166666666667 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5035.090909090909 5019.875 5025.0 5036.363636363636 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5071.166666666667 5057.1 5047.0 5066.777777777777 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5093.0 5077.5 5103.090909090909 5090.4 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5117.333333333333 5125.444444444444 5124.9 5128.909090909091 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5164.0 5149.571428571428 5152.727272727273 5151.7 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5188.1 5180.75 5175.3 5199.0 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5205.363636363636 5223.9 5208.333333333333 5224.333333333333 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5259.5 5251.090909090909 5245.8 5241.0 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5291.714285714285 5283.666666666667 5272.777777777777 5263.714285714285 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5328.25 5311.181818181818 5313.2 5300.625 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5358.615384615385 5346.583333333333 5334.0 5327.285714285715 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5385.916666666667 5380.454545454545 5362.9 5366.375 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5417.916666666667 5416.222222222223 5408.6 5397.0 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5448.076923076923 5444.2 5430.555555555556 5432.5 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5487.083333333333 5469.666666666667 5477.2 5461.777777777777 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5516.545454545455 5497.25 5502.181818181818 5509.9 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5537.5 5546.1 5537.0 5526.444444444444 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5583.0 5570.333333333333 5571.090909090909 5550.75 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5613.666666666667 5603.363636363636 5591.5 5588.0 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5621.7 5642.0 5629.272727272727 5629.0 NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5676.272727272727 5665.272727272727 5659.7 5656.375 NA NA NA NA NA NA NA NA NA
