1 1.0
10 0.9387755102040817
10 1.8
10 1.3
12 1.34
12 1.82
12 1.56
12 1.54
12 1.54
12 1.4
12 2.11
12 2.25
12 1.76
17 2.11
17 1.88
17 1.83
17 2.05
17 1.71
17 1.85
17 2.48
18 2.09
18 1.96
18 1.74
18 2.39
18 2.02
18 2.14
18 2.11
18 2.19
18 2.64
18 2.15
18 2.6
18 2.37
18 2.52
18 2.32
18 2.75
18 2.61
18 2.64
18 2.3
18 2.52
18 2.56
18 2.18
18 2.51
18 2.2
19 3.12
19 2.77
19 3.63
20 3.84
20 4.09
20 3.55
20 3.21
20 4.09
20 4.53
20 4.59
20 4.61
20 4.88
20 5.32
20 5.1
20 5.27
20 4.28
20 3.36
20 3.3
20 3.8
20 3.32
20 3.55
20 4.23
20 3.58
20 3.46
20 3.66
20 3.85
20 3.85
20 3.84
20 3.87
20 3.8
21 3.37
21 4.01
21 4.07
21 4.54
21 5.49
21 4.49
21 4.49
21 4.86
21 4.51
21 3.96
21 4.39
21 3.21
21 4.61
21 4.42
21 4.33
21 3.92
21 3.97
21 4.79
21 4.73
21 3.81
21 2.82
21 3.77
21 4.43
21 4.23
21 3.66
21 3.9
21 3.66
21 3.98
21 4.33
21 4.16
21 4.31
21 3.92
21 4.77
21 4.06
21 5.13
21 4.03
21 6.38
21 4.65
21 5.73
21 3.65
21 4.49
21 4.67
21 3.57
21 4.67
21 4.88
21 4.15
21 4.88
22 4.28
