19 19.0
30 15.571428571428571
30 15.81
30 16.71
30 13.29
30 14.95
30 15.05
30 15.2
30 15.03
30 15.23
30 14.71
30 15.2
30 17.88
30 16.55
30 16.03
30 14.69
30 15.63
30 15.44
30 13.45
30 14.62
30 13.88
30 13.44
30 16.98
30 16.49
30 15.77
30 14.99
30 15.73
30 18.44
30 13.0
30 16.36
30 14.19
30 14.41
30 13.31
30 13.21
30 15.37
30 14.34
30 17.51
30 16.02
30 16.81
30 14.39
30 14.08
30 15.79
30 15.37
30 17.41
30 17.26
30 14.75
30 14.64
30 15.42
30 18.17
30 15.85
30 14.66
30 14.21
30 16.58
30 15.41
30 16.51
40 16.13
40 16.36
40 16.67
40 16.35
40 13.23
40 13.61
40 13.93
40 14.73
40 15.93
40 14.21
40 17.03
40 17.28
100 16.39
100 17.42
100 20.44
100 20.72
100 16.49
100 18.18
100 16.32
100 17.39
100 19.27
100 16.97
100 16.4
100 16.67
100 18.8
100 15.58
100 15.62
100 16.98
100 15.13
100 17.35
100 16.08
100 18.3
100 19.14
100 21.03
100 20.47
100 19.5
100 18.13
100 20.88
100 17.14
100 17.97
100 15.87
100 16.68
100 18.16
100 19.48
100 16.26
100 19.66
100 18.44
100 17.04
100 14.05
100 18.5
100 18.66
100 19.04
100 19.36
100 19.24
100 17.81
100 17.23
100 19.06
100 20.14
100 17.57
100 14.82
100 17.41
100 18.35
100 16.91
100 17.89
100 15.67
100 16.56
100 16.47
100 18.02
100 15.94
100 17.37
100 20.72
100 15.74
100 17.5
100 19.85
100 18.62
100 19.28
100 17.75
100 17.69
100 17.99
100 16.33
100 18.04
100 17.28
100 17.41
100 17.85
120 21.44
