50.5 NA NA NA NA NA NA NA NA
49.5 NA NA NA NA NA NA NA NA
145.42 NA NA NA NA NA NA NA NA
241.94 NA NA NA NA NA NA NA NA
339.58 NA NA NA NA NA NA NA NA
436.67 NA NA NA NA NA NA NA NA
537.44 NA NA NA NA NA NA NA NA
633.48 NA NA NA NA NA NA NA NA
732.05 NA NA NA NA NA NA NA NA
828.09 NA NA NA NA NA NA NA NA
924.13 NA NA NA NA NA NA NA NA
1020.17 NA NA NA NA NA NA NA NA
1119.91 NA NA NA NA NA NA NA NA
1215.95 NA NA NA NA NA NA NA NA
1311.99 NA NA NA NA NA NA NA NA
1408.03 NA NA NA NA NA NA NA NA
1513.3 NA NA NA NA NA NA NA NA
1610.39 NA NA NA NA NA NA NA NA
1712.76 NA NA NA NA NA NA NA NA
1809.73 NA NA NA NA NA NA NA NA
1905.77 NA NA NA NA NA NA NA NA
2001.81 NA NA NA NA NA NA NA NA
2097.85 NA NA NA NA NA NA NA NA
2193.89 NA NA NA NA NA NA NA NA
2294.11 NA NA NA NA NA NA NA NA
2390.15 NA NA NA NA NA NA NA NA
2495.3 NA NA NA NA NA NA NA NA
2595.23 NA NA NA NA NA NA NA NA
2691.27 NA NA NA NA NA NA NA NA
2788.31 NA NA NA NA NA NA NA NA
2885.6 NA NA NA NA NA NA NA NA
2981.64 NA NA NA NA NA NA NA NA
3079.64 NA NA NA NA NA NA NA NA
3176.39 NA NA NA NA NA NA NA NA
3273.54 NA NA NA NA NA NA NA NA
3370.91 NA NA NA NA NA NA NA NA
3467.98 NA NA NA NA NA NA NA NA
3565.27 NA NA NA NA NA NA NA NA
3662.1 NA NA NA NA NA NA NA NA
3770.2 NA NA NA NA NA NA NA NA
3866.24 NA NA NA NA NA NA NA NA
3962.28 NA NA NA NA NA NA NA NA
4058.32 NA NA NA NA NA NA NA NA
4158.43 NA NA NA NA NA NA NA NA
4254.47 NA NA NA NA NA NA NA NA
4350.51 NA NA NA NA NA NA NA NA
4446.55 NA NA NA NA NA NA NA NA
4542.59 NA NA NA NA NA NA NA NA
4638.63 NA NA NA NA NA NA NA NA
4734.67 NA NA NA NA NA NA NA NA
4828.340425531915 4867.833333333333 NA NA NA NA NA NA NA
4910.36170212766 4936.33962264151 NA NA NA NA NA NA NA
5029.844444444445 5025.327272727272 NA NA NA NA NA NA NA
5125.037037037037 5116.934782608696 NA NA NA NA NA NA NA
5220.982758620689 5206.428571428572 NA NA NA NA NA NA NA
5311.459016393443 5304.051282051282 NA NA NA NA NA NA NA
5405.121212121212 5397.117647058823 NA NA NA NA NA NA NA
5473.805555555556 5509.921875 NA NA NA NA NA NA NA
5627.133333333333 5596.872727272727 NA NA NA NA NA NA NA
5716.693877551021 5690.686274509804 NA NA NA NA NA NA NA
5808.36 5785.3 NA NA NA NA NA NA NA
5909.933333333333 5883.018181818182 NA NA NA NA NA NA NA
6001.98 5974.44 NA NA NA NA NA NA NA
6096.568627450981 6068.061224489796 NA NA NA NA NA NA NA
6191.04 6168.12 NA NA NA NA NA NA NA
6285.867924528302 6263.531914893617 NA NA NA NA NA NA NA
6378.755102040816 6363.0392156862745 NA NA NA NA NA NA NA
6469.347826086957 6461.537037037037 NA NA NA NA NA NA NA
6563.6 6552.38 NA NA NA NA NA NA NA
6658.653846153846 6646.916666666667 NA NA NA NA NA NA NA
6749.909090909091 6745.666666666667 NA NA NA NA NA NA NA
6842.781818181818 6839.555555555556 NA NA NA NA NA NA NA
6934.76 6934.44 NA NA NA NA NA NA NA
7029.584905660377 7025.212765957447 NA NA NA NA NA NA NA
7121.87037037037 7119.195652173913 NA NA NA NA NA NA NA
7230.4098360655735 7207.538461538462 NA NA NA NA NA NA NA
7324.508196721312 7298.128205128205 NA NA NA NA NA NA NA
7416.306451612903 7390.184210526316 NA NA NA NA NA NA NA
7509.393442622951 7481.5641025641025 NA NA NA NA NA NA NA
7591.521739130435 7612.611111111111 NA NA NA NA NA NA NA
7690.4807692307695 7704.75 NA NA NA NA NA NA NA
7788.209677419355 7791.578947368421 NA NA NA NA NA NA NA
7882.6875 7884.888888888889 NA NA NA NA NA NA NA
7984.19298245614 7979.976744186047 NA NA NA NA NA NA NA
8072.5192307692305 8080.541666666667 NA NA NA NA NA NA NA
8159.297872340426 8179.037735849057 NA NA NA NA NA NA NA
8246.377777777778 8275.90909090909 NA NA NA NA NA NA NA
8379.978723404256 8404.584905660377 NA NA NA NA NA NA NA
8516.777777777777 8460.654545454545 NA NA NA NA NA NA NA
8614.314285714287 8559.738461538462 NA NA NA NA NA NA NA
8704.617021276596 8660.132075471698 NA NA NA NA NA NA NA
8755.673913043478 8798.962962962964 NA NA NA NA NA NA NA
8849.270833333334 8898.365384615385 NA NA NA NA NA NA NA
8945.42857142857 8990.137254901962 NA NA NA NA NA NA NA
